Entity,Code,Year,"Meat, game | 00001163 || Production | 005510 || tonnes","Meat, horse | 00001097 || Production | 005510 || tonnes","Meat, camel | 00001127 || Production | 005510 || tonnes","Meat, sheep and goat | 00001807 || Production | 005510 || tonnes","Meat, beef and buffalo | 00001806 || Production | 005510 || tonnes","Meat, pig | 00001035 || Production | 005510 || tonnes","Meat, poultry | 00001808 || Production | 005510 || tonnes"
Angola,AGO,1990,6078,,,4600,59000,23992,7110
Angola,AGO,1991,6061.83,,,5160,60000,23000,7155
Angola,AGO,1992,6202.35,,,5334,66000,24000,7200
Angola,AGO,1993,6500,,,5622,68061,24500,7290
Angola,AGO,1994,6800,,,5935,65000,25000,7290
Angola,AGO,1995,7000,,,6409,55401,26000,7335
Angola,AGO,1996,7200,,,7518,71000,28000,7380
Angola,AGO,1997,7400,,,8700,77000,29000,7425
Angola,AGO,1998,7500,,,9420,85000,29058,7470
Angola,AGO,1999,7596.32,,,10155,84404,28600,7560
Angola,AGO,2000,7705.77,,,10950,93806,29000,7740
Angola,AGO,2001,7823.64,,,12937.5,94464,29900,7875
Angola,AGO,2002,7947.7,,,14437.5,96202,34100,8010
Angola,AGO,2003,8075.64,,,15930,96017,35750,8100
Angola,AGO,2004,8191.25,,,16762.5,72250,39300,8280
Angola,AGO,2005,8317.47,,,18225,84660,39900,7920
Angola,AGO,2006,8511.02,,,19050,84862.99,44600,9000
Angola,AGO,2007,8616.82,,,19290,91800,49800,10800
Angola,AGO,2008,8713.22,,,19845,96900,55600,13140
Angola,AGO,2009,8798.91,,,20400,97750,61900,15660
Angola,AGO,2010,8871.66,,,20925,98600,69550,19080
Angola,AGO,2011,8940,,,21555,100300,76700,22050
Angola,AGO,2012,8970,,,21855,102000,84500,25650
Angola,AGO,2013,8990,,,22725,105400,93600,29880
Angola,AGO,2014,9015.25,,,23164.35,103853.68,103354.6,35036.12
Angola,AGO,2015,9382.29,,,23506.77,102043.49,112702.01,39528.52
Angola,AGO,2016,9129.18,,,23880.7,103615.87,122130.07,39517.77
Angola,AGO,2017,9191.94,,,22753.34,107286.81,127229.28,40460.72
Angola,AGO,2018,9439.62,,,24062.64,107700.83,114539.93,41362.54
Angola,AGO,2019,9498.98,,,24414.56,107428.71,120992.5,49091.99
Angola,AGO,2020,9572.71,,,24801.14,108109.32,126963.34,52309.13
Angola,AGO,2021,9469.94,,,25189.94,108789.55,136387.9,39950.63
Antigua and Barbuda,ATG,1961,,,,38,250,47,60
Antigua and Barbuda,ATG,1962,,,,40,162,48,79
Antigua and Barbuda,ATG,1963,,,,38,197,48,81
Antigua and Barbuda,ATG,1964,,,,39,260,50,83
Antigua and Barbuda,ATG,1965,,,,38,220,53,82
Antigua and Barbuda,ATG,1966,,,,41,238,54,83
Antigua and Barbuda,ATG,1967,,,,43,160,60,84
Antigua and Barbuda,ATG,1968,,,,43,138,70,86
Antigua and Barbuda,ATG,1969,,,,43,172,75,90
Antigua and Barbuda,ATG,1970,,,,45,176,80,96
Antigua and Barbuda,ATG,1971,,,,47,307,94,97
Antigua and Barbuda,ATG,1972,,,,46,286,82,101
Antigua and Barbuda,ATG,1973,,,,50,278,84,104
Antigua and Barbuda,ATG,1974,,,,53,255,43,108
Antigua and Barbuda,ATG,1975,,,,53,150,30,109
Antigua and Barbuda,ATG,1976,,,,50,189,33,112
Antigua and Barbuda,ATG,1977,,,,54,249,55,132
Antigua and Barbuda,ATG,1978,,,,52,405,62,120
Antigua and Barbuda,ATG,1979,,,,61,429,73,120
Antigua and Barbuda,ATG,1980,,,,68,509,91,120
Antigua and Barbuda,ATG,1981,,,,68,468,56,122
Antigua and Barbuda,ATG,1982,,,,69,415,56,132
Antigua and Barbuda,ATG,1983,,,,70,457,62,138
Antigua and Barbuda,ATG,1984,,,,70,420,75,130
Antigua and Barbuda,ATG,1985,,,,71,600,80,156
Antigua and Barbuda,ATG,1986,,,,74,600,80,168
Antigua and Barbuda,ATG,1987,,,,75,600,83,168
Antigua and Barbuda,ATG,1988,,,,73,600,88,168
Antigua and Barbuda,ATG,1989,,,,72,450,72,168
Antigua and Barbuda,ATG,1990,,,,73,520,78,180
Antigua and Barbuda,ATG,1991,,,,73.8,550,78,192
Antigua and Barbuda,ATG,1992,,,,73.8,550,80.45,204
Antigua and Barbuda,ATG,1993,,,,80.8,550,80,210
Antigua and Barbuda,ATG,1994,,,,90.8,550,80,210
Antigua and Barbuda,ATG,1995,,,,105.2,530,83.36,216
Antigua and Barbuda,ATG,1996,,,,116.6,500,101.6,216
Antigua and Barbuda,ATG,1997,,,,129,480,117.23,240
Antigua and Barbuda,ATG,1998,,,,137.4,460,135.46,240
Antigua and Barbuda,ATG,1999,,,,144.6,470,151.09,264
Antigua and Barbuda,ATG,2000,,,,152.1,470,169.33,264
Antigua and Barbuda,ATG,2001,,,,154.4,500,178.2,288
Antigua and Barbuda,ATG,2002,,,,156.6,510,181,288
Antigua and Barbuda,ATG,2003,,,,158.7,520,187.7,312
Antigua and Barbuda,ATG,2004,,,,161.2,520,194,312
Antigua and Barbuda,ATG,2005,,,,166,520,194,336
Antigua and Barbuda,ATG,2006,,,,175,520,180,336
Antigua and Barbuda,ATG,2007,,,,192,520,150,360
Antigua and Barbuda,ATG,2008,,,,157,560,130,360
Antigua and Barbuda,ATG,2009,,,,134.4,560,100,240
Antigua and Barbuda,ATG,2010,,,,25,148,55,180
Antigua and Barbuda,ATG,2011,,,,44,152,75,96
Antigua and Barbuda,ATG,2012,,,,12,156,67,80.4
Antigua and Barbuda,ATG,2013,,,,27,159.1,70,42
Antigua and Barbuda,ATG,2014,,,,27,146.65,67.91,15.14
Antigua and Barbuda,ATG,2015,,,,22,145.6,66.62,38.6
Antigua and Barbuda,ATG,2016,,,,24,150,64.49,25.6
Antigua and Barbuda,ATG,2017,,,,24,150,66.23,23.48
Antigua and Barbuda,ATG,2018,,,,6.3,76.2,58.5,20.58
Antigua and Barbuda,ATG,2019,,,,6.7,59.7,57.8,17.96
Antigua and Barbuda,ATG,2020,,,,7.5,66.4,67.9,15.6
Antigua and Barbuda,ATG,2021,,,,7,57,50,33.6
Argentina,ARG,1961,23000,27520,,176976,2145064,186932,43171
Argentina,ARG,1962,24000,38979,,176036,2378826,159260,50950
Argentina,ARG,1963,35000,58000,,160529,2605287,157408,62032
Argentina,ARG,1964,26000,87750,,145297,2019240,153787,85201
Argentina,ARG,1965,26500,81911,,173064,1995096,212536,127760
Argentina,ARG,1966,27000,64499,,197896,2320931,233100,122185
Argentina,ARG,1967,27500,68022,,214276,2521953,217260,126029
Argentina,ARG,1968,28000,70013,,219370,2561320,182605,138553
Argentina,ARG,1969,39000,81000,,203603,2882933,204665,146155
Argentina,ARG,1970,41000,85461,,186768,2624011,210172,186947
Argentina,ARG,1971,32250,76571,,185833,2000893,248026,211806
Argentina,ARG,1972,55000,82855,,142946,2191102,216041,204646
Argentina,ARG,1973,34500,58711,,138396,2148578,257707,207090
Argentina,ARG,1974,38750,32128,,120946,2163033,240450,282294
Argentina,ARG,1975,37000,35652,,131281,2438552,255064,277990
Argentina,ARG,1976,38000,46666,,134971,2811410,257764,262610
Argentina,ARG,1977,39000,52737,,139921,2913776,241489,256800
Argentina,ARG,1978,38000,53500,,136617,3193244,214079,264570
Argentina,ARG,1979,40000,55619,,136609,3020199,258241,290563
Argentina,ARG,1980,41000,41274,,117816,2839248,263280,298500
Argentina,ARG,1981,42000,44018,,120048,2939205,253663,303270
Argentina,ARG,1982,45000,50000,,117118,2550542,230316,339790
Argentina,ARG,1983,44000,50000,,116526,2455270,207204,357115
Argentina,ARG,1984,45000,50000,,115270,2553720,210884,352885
Argentina,ARG,1985,45000,42818,,104376,2847838,192968,365485
Argentina,ARG,1986,46000,35924,,104270,3023413,206486,378560
Argentina,ARG,1987,43000,40881,,96270,2574359,204687,438788
Argentina,ARG,1988,42000,42000,,89689,2506467,192526,391579
Argentina,ARG,1989,40000,42000,,90784,2558857,172051,347148
Argentina,ARG,1991,42000,45600,,91532,2918000,141585,410844.5
Argentina,ARG,1992,43000,47800,,72684.44,2784000,157230,498449.5
Argentina,ARG,1993,44000,50000,,72191.2,2808000,230140,713385
Argentina,ARG,1994,45000,49919,,92479.74,2783000,230340,752774
Argentina,ARG,1995,46000,48026,,88259.39,2688000,211433,817255
Argentina,ARG,1996,47000,47336,,71259.38,2694000,179589,790102
Argentina,ARG,1997,46894,47229,,65259.37,2712000,160971,823041
Argentina,ARG,1998,43218,43527,,56896.03,2469169,184041,930247
Argentina,ARG,1999,48000,55000,,54001.62,2719784,214583,982860
Argentina,ARG,2000,47961,54955,,59002,2718000,213965,1000260
Argentina,ARG,2001,43488,49829,,91101.36,2461000,197504,993122
Argentina,ARG,2002,43485,55500,,59539.29,2493000,165292,742310
Argentina,ARG,2003,48500,55600,,61269.31,2658000,149755,781365
Argentina,ARG,2004,48500,46000,,54269.37,3024000,160000,909153
Argentina,ARG,2005,48500,48000,,61270,3130800,185000,1053153
Argentina,ARG,2006,48500,52000,,59069.36,3033600,230000,1202270
Argentina,ARG,2007,49000,50200,,58799.14,3223700,240000,1287910
Argentina,ARG,2008,47637,39508.94,,55898.89,3131902,274355,1444588.1
Argentina,ARG,2009,49000,37711.98,,54898.97,3378460,288851,1546340
Argentina,ARG,2010,50000,32407,,84310.87,2630163,279102,1643470
Argentina,ARG,2011,50000,29023,,75846.14,2498954,300663,1824600
Argentina,ARG,2012,50000,21297,,69064.68,2595815,331000,1948922.2
Argentina,ARG,2013,50000,19990,,67044.06,2821608,416442,1967741.8
Argentina,ARG,2014,50000,20344,,68718.77,2674000,442025,1980882.1
Argentina,ARG,2015,50000,18791.38,,66114.87,2727000,483437,2138144.5
Argentina,ARG,2016,50000,19976.53,,58937,2644000,522428,2099459.8
Argentina,ARG,2017,50000,22452,,57848.6,2844511,566276,2154324.2
Argentina,ARG,2018,50000,25934,,56616.8,3066094,620549,2113237.2
Argentina,ARG,2019,50424.6,24498,,61208.35,3135908,629717,2248325.2
Argentina,ARG,2020,50982.4,20189,,63882.2,3168472,655381.9,2264199.5
Argentina,ARG,2021,50913.24,24159,,58990.93,2981690,695939,2339103
Argentina,ARG,1990,,43500,,91600,3007000,140548,371797
Armenia,ARM,1992,,,,8100,32600,16800,9600
Armenia,ARM,1993,,,,8400,30400,4500,3200
Armenia,ARM,1994,,,,7376.31,28800,6100,3300
Armenia,ARM,1995,,,,7066.8,29700,4800,6800
Armenia,ARM,1996,,,,5469.31,33100,5600,4200
Armenia,ARM,1997,,,,4879.07,34800,5400,4000
Armenia,ARM,1998,,,,5080.02,34900,7200,4100
Armenia,ARM,1999,,,,4517.42,32000,8300,4300
Armenia,ARM,2000,,,,8121.48,30900,9100,3200
Armenia,ARM,2001,,,,6842.53,29413,8509,3608
Armenia,ARM,2002,,,,5929.04,29613,10310,4404
Armenia,ARM,2003,,,,6245.22,29921,11508,5010
Armenia,ARM,2004,,,,7270.34,33406,8505,4275
Armenia,ARM,2005,,,,7623.78,34400,9400,4600
Armenia,ARM,2006,,,,7213.95,40400,14100,5100
Armenia,ARM,2007,,,,7313.3,43300,13300,5800
Armenia,ARM,2008,,,,7404.06,49300,7500,6700
Armenia,ARM,2009,,,,8890.81,49600,7200,5000
Armenia,ARM,2010,,,,8184.25,48000,7900,5400
Armenia,ARM,2011,,,,8381.48,48200,9400,5700
Armenia,ARM,2012,,,,8479.58,47600,9500,8300
Armenia,ARM,2013,,,,8979.9,53600,12600,8200
Armenia,ARM,2014,,,,9080.83,59000,16200,8800
Armenia,ARM,2015,,,,9847.44,63600,17500,9500
Armenia,ARM,2016,,,,10344.25,68100,18000,9700
Armenia,ARM,2017,,,,11038.31,70800,16600,10600
Armenia,ARM,2018,,,,10829.68,68800,16300,12300
Armenia,ARM,2019,,,,10734.62,68100,16100,12400
Armenia,ARM,2020,,,,10635.2,68300,16200,12300
Armenia,ARM,2021,,,,10901.34,57448,18882.96,8268.06
Asia,,1961,16000,79269,53624,1431987,2727029,2901027.5,1499188
Asia,,1962,16000,76445.4,55205.74,1467516,2835945,3485849.5,1584945
Asia,,1963,17000,76093.2,54781.36,1498320,2929572,5046364,1694936
Asia,,1964,17000,74164,56425,1527766,3076737,6390223,1757716
Asia,,1965,18000,79879,58363.4,1571217,3123624,7283155,1878960
Asia,,1966,19105,74005.24,58860,1630312,3135858,8026940,1999367
Asia,,1967,21064,77160.6,58170.1,1648095,3196705,8428853,2167212
Asia,,1968,21980,77591.6,61046.85,1671406,3287993,8382431.5,2331398
Asia,,1969,25800,72648.72,57604.8,1720279,3432435,8266211,2510685
Asia,,1970,25560,72591.72,57286.8,1745683,3563744,8440311,2692457
Asia,,1971,26840,74487.2,60191.05,1793900,3645408,9517797,2872450
Asia,,1972,26600,74476.4,61679.5,1805154,3740958,10351133,3128147
Asia,,1973,25520,76132.4,67730.1,1865233,3806208,10553717,3327407
Asia,,1974,26200,79526.4,85034.4,1934996,4115869,10591533,3481985
Asia,,1975,26400,83990.4,80491.3,2064544,4173618,10634925,3661435
Asia,,1976,26800,86971.4,77672.45,2076199,4178682,10710098,3896321
Asia,,1977,28700,90789.4,76977.3,2161206,4328463,10883117,4177713
Asia,,1978,28000,92703.4,73055.8,2275676,4453427,11961322,4566646
Asia,,1979,28800,84407.6,72712.3,2293998,4641464,14376794,4946847
Asia,,1980,29500,80438.6,70516,2359211,4719612,15791765,5205885
Asia,,1981,28700,79265.6,66192.5,2514489,4899106,16447313,5523983
Asia,,1982,29500,78416.6,64257.5,2672071,5162734,17411940,5966614
Asia,,1983,29000,79921,66925,2781960,5240925,18119380,6325151
Asia,,1984,28650,80686.6,71965.72,2876150,5681053,19801330,6504693
Asia,,1985,27300,84824,75979.26,2920421,5835135,22193776,6882203
Asia,,1986,25850,87600.8,73856.81,3016057,6262644,22860242,7583828
Asia,,1987,28480,91153.3,75007.84,3196846,6451712,24377036,8384914
Asia,,1988,29480,89156.3,77023.5,3359925,6664530,26154014,9190003
Asia,,1989,32600,92978.3,82666.4,3584994,6865097,27480576,9457596
Asia,,1990,35700,96437.3,90501.19,3771998,7087532,29319010,10015113
Asia,,1991,36744.94,105866.35,92312.75,3716054.5,7703346.5,31137954,11192324
Asia,,1992,42842.78,183220.11,97835.38,4308482,9325732,33706964,12761706
Asia,,1993,45940.62,168179.36,97208.87,4557174,9630082,35994184,14419256
Asia,,1994,42836.86,232955.16,97332.12,4766075,9998965,39670030,15467485
Asia,,1995,40731.53,247992.83,91614.24,5024729.5,10524234,43972996,16990656
Asia,,1996,30224.35,303625.72,110265.75,4850881,10505629,39347452,17549268
Asia,,1997,34315.25,290652.53,106023,5219190,11766440,43658900,19360198
Asia,,1998,36295.65,290795.22,104778.06,5518850,12433586,46459040,20232572
Asia,,1999,40490.94,306130.75,100571.25,5692572,13210912,47559668,21211494
Asia,,2000,26575.6,308336.1,106092.58,5848731.5,13419435,47266624,22874422
Asia,,2001,26658.01,312368.56,104157,6076512.5,13411127,48379410,23346134
Asia,,2002,27719.11,311444.2,103481.8,6191024,14006075,49444460,24363234
Asia,,2003,27866.21,313934.44,102807.4,6485632.5,14408187,51046516,25541768
Asia,,2004,27088.781,322320.44,107752.2,6795573,15090081,52098790,25682028
Asia,,2005,26236.45,325186.44,107939,7042768.5,15263308,54491376,27263108
Asia,,2006,25153.03,315442.44,109713,7197226,16217996,55989900,28324298
Asia,,2007,24581.58,309921.8,114677,7515796.5,16891452,52477416,30225134
Asia,,2008,23818.18,308426.5,117015,7552899,17273214,55777148,31744934
Asia,,2009,23556.86,314540.5,119800,7745238,17913334,58727610,33322292
Asia,,2010,23292.54,307213.5,122857,7789847.5,18440650,60742236,34785456
Asia,,2011,23025.24,326909.6,123517.53,7871048,18695232,60422120,36374388
Asia,,2012,22755.17,345148.84,121161.78,8017932,19204118,63715370,38740630
Asia,,2013,22485.1,336347.25,143183.4,8153710.5,19751930,65612876,39989576
Asia,,2014,20939.66,352076.44,194257.19,8437921,20065330,67430904,40815670
Asia,,2015,20057.74,389947.56,201425.12,8836006,20340706,67483336,42437224
Asia,,2016,21330.59,380364.22,204222.61,9062321,20614344,65483536,44063884
Asia,,2017,21219.35,361792.34,208133.73,9366875,21264802,65739972,46138256
Asia,,2018,20437.25,355002.53,216641,9350487,21625930,64582570,47757452
Asia,,2019,19896.3,387325.56,243342.53,9458058,22784412,52723640,51253196
Asia,,2020,19524.01,447257.66,244796.72,9765648,22523374,51358148,53374788
Asia,,2021,18887.25,397375,256711.6,10048325,23564290,63027616,53125212
Asia (FAO),,1961,16120,79269,53624,1435972,2729264,2902857,1502264
Asia (FAO),,1962,16120,76445,55206,1471560,2838281,3487882,1588251
Asia (FAO),,1963,17120,76093,54781,1502537,2932009,5048904,1698472
Asia (FAO),,1964,17120,74164,56425,1532136,3079277,6392966,1761508
Asia (FAO),,1965,18120,79879,58363,1575789,3126266,7286305,1883680
Asia (FAO),,1966,19230,74005,58860,1635292,3138550,8033646,2004397
Asia (FAO),,1967,21189,77161,58170,1653633,3199447,8436473,2173260
Asia (FAO),,1968,22105,77592,61047,1677555,3290838,8390559,2338748
Asia (FAO),,1969,25925,72649,57605,1727138,3435380,8277387,2520315
Asia (FAO),,1970,25685,72592,57287,1753638,3566792,8452503,2702297
Asia (FAO),,1971,26970,74487,60191,1802689,3648658,9530497,2882954
Asia (FAO),,1972,26730,74476,61680,1814339,3744515,10364849,3139110
Asia (FAO),,1973,25650,76132,67730,1875808,3810170,10569668,3337866
Asia (FAO),,1974,26330,79526,85034,1941904,4117899,10606265,3490279
Asia (FAO),,1975,26535,83990,80491,2068152,4174991,10647117,3668842
Asia (FAO),,1976,26935,86971,77672,2080343,4180257,10723712,3904283
Asia (FAO),,1977,28835,90789,76977,2165849,4330099,10897341,4186060
Asia (FAO),,1978,28135,92703,73056,2281451,4455277,11976562,4575552
Asia (FAO),,1979,28940,84408,72712,2299490,4643293,14392440,4957283
Asia (FAO),,1980,29640,80439,70516,2364547,4721634,15807086,5216399
Asia (FAO),,1981,28840,79266,66193,2519876,4901138,16464839,5534922
Asia (FAO),,1982,29640,78417,64258,2677641,5164736,17431548,5978806
Asia (FAO),,1983,29145,79921,66925,2787850,5243373,18140380,6338845
Asia (FAO),,1984,28795,80687,71966,2882590,5683498,19824580,6518937
Asia (FAO),,1985,27445,84824,75979,2927850,5837886,22217376,6896294
Asia (FAO),,1986,25995,87601,73857,3023886,6266243,22883442,7599804
Asia (FAO),,1987,28630,91153,75008,3205847,6455812,24402336,8400115
Asia (FAO),,1988,29630,89156,77024,3368726,6668529,26181414,9207592
Asia (FAO),,1989,32775,92978,82666,3593244,6869196,27509876,9478719
Asia (FAO),,1990,35848,96437,90501,3780097,7091632,29350410,10037353
Asia (FAO),,1991,36914.94,105866.35,92312.75,3723014.5,7707946.5,31169854,11213451
Asia (FAO),,1992,43002.78,183220.11,97835.38,4315122,9330282,33740464,12786974
Asia (FAO),,1993,46100.62,168179.36,97208.87,4564524,9634282,36033384,14445880
Asia (FAO),,1994,43336.87,232955.16,97332.12,4773465,10003395,39712532,15495470
Asia (FAO),,1995,41031.52,247992.83,91614.24,5032549.5,10529264,44015796,17020492
Asia (FAO),,1996,30542.34,303625.72,110265.75,4858621,10510529,39393052,17580462
Asia (FAO),,1997,34665.25,290652.53,106023,5227270,11771840,43705000,19393442
Asia (FAO),,1998,36712.66,290795.22,104778.06,5528690,12437586,46506240,20265316
Asia (FAO),,1999,40910.94,306130.75,100571.25,5703322,13214862,47608816,21246170
Asia (FAO),,2000,27000.61,308336.1,106092.58,5859251.5,13423885,47318876,22906980
Asia (FAO),,2001,27192.01,312368.56,104157,6087502.5,13415027,48430108,23380270
Asia (FAO),,2002,27987.1,311444.2,103481.8,6203604,14009875,49496260,24398356
Asia (FAO),,2003,28361.21,313934.44,102807.4,6493693.5,14412191,51100828,25575180
Asia (FAO),,2004,27733.78,322320.44,107752.2,6802563,15093885,52154004,25714810
Asia (FAO),,2005,26676.44,325186.44,107939,7049713.5,15267490,54546060,27296660
Asia (FAO),,2006,25389.03,315442.44,109713,7204401,16221999,56042412,28351572
Asia (FAO),,2007,24917.58,309921.8,114677,7522902.5,16895372,52532396,30254276
Asia (FAO),,2008,24110.18,308426.5,117015,7560110,17277462,55836320,31774340
Asia (FAO),,2009,23845.87,314540.5,119800,7750724,17917840,58785708,33350024
Asia (FAO),,2010,23765.54,307213.5,122857,7794690.5,18445128,60799296,34813600
Asia (FAO),,2011,23573.24,326909.6,123517.53,7875973,18700060,60477336,36401816
Asia (FAO),,2012,23228.17,345148.84,121161.77,8023664,19209430,63767090,38766228
Asia (FAO),,2013,22886.1,336347.25,143183.4,8159004.5,19756492,65661540,40011844
Asia (FAO),,2014,21412.65,352076.4,194257.19,8443126,20069904,67473520,40837590
Asia (FAO),,2015,20539.2,389947.56,201425.12,8841455,20345658,67527110,42461396
Asia (FAO),,2016,21921.6,380364.22,204222.61,9067274,20619298,65527436,44088148
Asia (FAO),,2017,21546.34,361792.38,208133.73,9372132,21269904,65783116,46163784
Asia (FAO),,2018,20437.24,355002.56,216640.98,9356107,21631208,64624370,47782870
Asia (FAO),,2019,19896.3,387325.6,243342.52,9463488,22790022,52766988,51280050
Asia (FAO),,2020,19524.01,447257.62,244796.73,9770298,22528014,51400576,53401468
Asia (FAO),,2021,18887.24,397375.03,256711.6,10053475,23570200,63071330,53152012
Australia,AUS,1961,,14840,,583775,642924,110000,49388
Australia,AUS,1962,,14560,,596526,803950,122427,49740
Australia,AUS,1963,,12320,,603234,928606,116223,50810
Australia,AUS,1964,,11760,,595377,1001315,113069,59058
Australia,AUS,1965,,9800,,594473,1026287,122156,71997
Australia,AUS,1966,,11200,,608689,946333,135135,68946
Australia,AUS,1967,,8960,,596671,878683,142247,88523
Australia,AUS,1968,,7000,,664747,904285,149359,102731
Australia,AUS,1969,,8120,,679987,934766,162568,109184
Australia,AUS,1970,,6160,,755175,1009954,174761,123852
Australia,AUS,1971,,6160,,825519,1047200,181873,151516
Australia,AUS,1972,,6160,,956703,1164393,194065,163272
Australia,AUS,1973,,6300,,713770,1437944,236173,160778
Australia,AUS,1974,,6440,,467847,1321817,211036,193439
Australia,AUS,1975,,6440,,527523,1546965,175071,189440
Australia,AUS,1976,,5880,,588095,1840415,173825,204182
Australia,AUS,1977,,6160,,549636,1987800,185083,218209
Australia,AUS,1978,,6160,,513995,2183800,199080,245731
Australia,AUS,1979,,6720,,491775,2018000,198600,271105
Australia,AUS,1980,,8400,,548875,1564400,219565,312543
Australia,AUS,1981,,21196,,578600,1467200,233000,303000
Australia,AUS,1982,,20916,,511316,1576195,228431,286000
Australia,AUS,1983,,22960,,530617,1542890,239100,312900
Australia,AUS,1984,,22960,,465316,1345276,253279,297929
Australia,AUS,1985,,22960,,515992,1310020,260321,345200
Australia,AUS,1986,,27888,,582933,1384923,270914,359400
Australia,AUS,1987,,27888,,588769,1520723,282831,379540
Australia,AUS,1988,,21840,,592706,1587724,296772,386789
Australia,AUS,1989,,18200,,549548,1491478,308143,395809
Australia,AUS,1990,,20720,,635673,1676726,317117,412584
Australia,AUS,1991,,21840,,678133,1759569,312116,416639
Australia,AUS,1992,,21840,,678391,1790870,335785,443412
Australia,AUS,1993,,22400,,654877,1825813,328317,464340
Australia,AUS,1994,,22400,,658520,1824805,344260,488822
Australia,AUS,1995,,22400,,631558,1803417,351299,488951
